pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9998,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,1.0032,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9988,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9952,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.1537,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.0982,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.0204,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9815,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.6707,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9809,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9849,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.981,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-1.4157,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9952,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-1.0852,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9814,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0899,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0975,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0995,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0866,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0789,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0859,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0723,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0874,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0933,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1462,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0898,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1753,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1316,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0934,6
